STNID;YEAR;VALUE1;VALUE2;VALUE3;VALUE4;VALUE5;VALUE6;VALUE7;VALUE8;VALUE9;VALUE10;VALUE11;VALUE12;_ID;_LATITUDE;_LONGITUDE;_ELEVATION;_STATE
USC00045360;1992;54;500;616;831;1079;1232;1357;1231;1155;950;477;133;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;1993;114;296;690;667;943;1213;1331;1216;1034;913;294;76;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;1994;162;112;430;575;915;1049;1277;1146;1081;686;150;62;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;1995;644;465;431;555;853;1206;1295;1246;1132;748;579;447;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;1996;300;518;411;586;843;1129;1421;1326;1020;799;615;513;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;1997;405;517;546;683;1061;1234;1324;1335;1223;768;684;225;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;1998;537;416;418;524;719;1074;1337;1332;1322;654;529;-11;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;1999;166;191;320;533;735;1107;1174;1274;1204;790;562;69;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;2000;327;489;435;658;932;1222;1216;1282;1147;804;277;221;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;2001;27;257;504;446;1107;1310;1299;1289;1144;932;645;349;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;2002;110;225;270;612;820;1208;1328;1184;1082;657;459;454;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;2003;565;197;529;474;875;1245;1529;1335;1248;915;450;386;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;2004;308;329;622;661;903;1190;1360;1333;1177;862;462;328;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;2005;287;421;508;519;960;1161;1447;1262;988;786;477;490;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;2006;399;130;322;672;979;1281;1550;1195;1093;669;539;82;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;2007;-123;316;475;587;800;886;1183;1243;1092;728;455;144;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;2008;257;232;308;391;834;1157;1314;1334;1133;817;632;61;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;2009;165;296;392;444;940;1111;1324;1288;1281;845;406;217;USC00045360;38.4917;-122.1242;146.3;CA
USC00045360;2010;458;548;319;443;672;1222;1305;1164;1140;982;450;602;USC00045360;38.4917;-122.1242;146.3;CA
USC00045378;1981;259;435;377;641;742;1276;940;930;926;570;560;332;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1982;-137;206;374;483;658;763;900;948;964;731;259;128;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1983;35;400;510;562;594;840;927;1150;1108;807;495;464;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1984;200;227;489;440;769;854;1143;1291;1211;708;401;18;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1985;-46;157;182;593;609;1180;1123;978;773;435;194;28;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1986;472;599;637;614;814;1013;946;866;726;522;329;116;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1987;87;313;421;595;847;1003;862;833;660;615;278;267;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1988;179;240;394;647;688;945;1084;1042;904;823;527;114;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1989;47;121;520;718;742;1034;795;829;827;692;325;0;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1990;97;121;400;641;679;886;965;1136;1058;668;283;-256;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1991;16;406;275;425;647;825;977;971;855;907;505;124;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1992;110;462;580;709;935;981;1058;1138;1006;901;430;49;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1993;71;259;584;556;797;1163;1117;1046;858;882;319;141;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1994;185;224;492;619;783;901;939;952;1056;726;208;123;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1995;585;541;447;559;723;940;1115;1026;1065;767;675;531;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1996;329;449;458;556;902;1034;1198;1093;1022;849;654;437;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1997;365;410;513;760;1108;1091;1157;1250;1221;835;722;214;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1998;474;472;533;562;763;1037;1134;1165;1173;788;570;-54;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;1999;188;278;393;560;710;908;1017;1112;1027;820;649;127;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;2000;439;531;476;689;840;958;992;1069;1117;771;289;275;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;2001;91;264;622;493;1004;1107;1027;1044;944;808;586;359;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;2002;140;266;355;601;694;1000;1085;1008;1016;716;514;419;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;2003;512;309;585;519;774;1045;1127;1144;1070;778;342;351;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;2004;336;375;634;667;805;998;1156;1213;1117;738;423;206;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;2005;233;459;594;499;829;948;1083;946;707;621;345;452;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;2006;470;463;644;793;871;1075;1240;1035;867;679;495;18;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;2007;-100;404;494;626;868;1078;1224;1199;941;796;597;250;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;2008;318;397;448;519;849;999;1078;1086;1000;777;606;56;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;2009;167;354;440;516;909;1006;1008;1068;1284;921;509;256;USC00045378;38.0131;-122.1142;12.2;CA
USC00045378;2010;500;604;489;577;739;1155;1064;962;1044;848;409;458;USC00045378;38.0131;-122.1142;12.2;CA
USC00045385;1981;419;550;643;903;1223;1754;1546;1436;1342;871;887;620;USC00045385;39.1458;-121.5853;17.4;CA
USC00045385;1982;146;522;614;793;1171;1310;1519;1448;1314;963;469;314;USC00045385;39.1458;-121.5853;17.4;CA
USC00045385;1983;342;731;786;674;1178;1493;1489;1691;1492;1152;735;579;USC00045385;39.1458;-121.5853;17.4;CA
USC00045385;1984;358;485;809;797;1437;1557;1937;1698;1670;1014;669;327;USC00045385;39.1458;-121.5853;17.4;CA
USC00045385;1985;200;485;422;1028;1138;1701;1867;1543;1387;1013;509;199;USC00045385;39.1458;-121.5853;17.4;CA
USC00045385;1986;662;806;902;903;1256;1570;1716;1596;1221;1069;624;357;USC00045385;39.1458;-121.5853;17.4;CA
USC00045385;1987;283;548;708;1007;1446;1540;1475;1625;1401;1285;660;446;USC00045385;39.1458;-121.5853;17.4;CA
USC00045385;1988;436;535;660;997;1098;1529;1945;1642;1445;1160;759;291;USC00045385;39.1458;-121.5853;17.4;CA
USC00045385;1989;158;315;905;1071;1259;1515;1640;1539;1379;911;508;124;USC00045385;39.1458;-121.5853;17.4;CA
USC00045385;1990;208;215;710;1076;1223;1487;1797;1748;1481;1128;485;-12;USC00045385;39.1458;-121.5853;17.4;CA
USC00045385;1991;252;647;607;844;1107;1409;1774;1547;1549;1275;727;300;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1981;650;581;547;649;805;964;937;1115;1027;789;767;699;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;1992;259;849;924;1092;1482;1558;1711;1754;1465;1243;671;358;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1982;253;434;407;500;693;917;1031;1103;998;848;579;476;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;1993;373;544;1028;940;1290;1605;1737;1634;1396;1200;498;325;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1983;569;729;710;546;809;1011;1150;1215;1102;999;700;638;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;1994;421;506;758;977;1283;1474;1658;1580;1475;1034;480;358;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1984;454;465;669;608;791;882;985;1161;964;835;627;317;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;1995;745;746;765;821;1163;1385;1672;1640;1457;1037;849;673;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1985;380;416;400;687;713;878;1044;1050;947;778;382;404;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;1996;519;760;794;1003;1223;1556;1908;1751;1350;975;854;690;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1986;747;764;734;611;756;1055;953;974;947;857;680;548;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;1997;620;567;796;979;1492;1641;1631;1733;1585;1036;877;387;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1987;431;512;534;677;995;1001;1095;1082;999;1009;682;577;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;1998;673;732;755;877;1076;1419;1752;1791;1638;981;713;133;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1988;442;470;552;686;772;954;1014;1080;910;975;739;411;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;1999;336;490;591;858;1136;1490;1587;1644;1493;1129;827;255;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1989;349;312;679;795;940;1037;1148;1152;984;848;676;469;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;2000;540;778;735;1053;1352;1617;1515;1555;1480;1041;362;306;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1990;469;301;590;785;826;1055;1163;1192;1251;758;508;105;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;2001;351;499;840;734;1517;1647;1640;1588;1450;1211;905;648;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1991;390;716;449;640;752;838;1049;1195;977;834;625;416;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;2002;338;516;607;894;1212;1611;1743;1533;1419;967;697;634;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1992;495;734;793;906;957;1077;1212;1127;965;967;662;371;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;2003;665;385;760;709;1134;1536;1953;1678;1542;1182;581;681;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1993;349;480;825;753;996;1020;1016;1166;936;947;462;463;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;2004;472;654;900;985;1299;1543;1691;1660;1500;1081;572;370;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1994;546;484;561;771;927;985;1034;1229;1116;712;429;420;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;2005;419;771;775;708;1269;1491;1963;1740;1371;1067;767;599;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1995;819;650;623;674;950;991;1264;1118;1211;783;811;722;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;2006;497;482;588;929;1321;1703;2009;1608;1412;944;797;236;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1996;602;756;606;761;838;976;1082;1106;947;797;672;683;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;2007;60;623;774;991;1259;1576;1749;1728;1413;1019;663;357;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1997;507;411;546;704;1031;1082;1204;1263;1277;919;794;348;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;2008;358;497;693;754;1311;1578;1829;1737;1463;1073;861;299;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1998;797;699;640;653;873;1088;1196;1206;1075;798;722;272;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;2009;256;634;685;887;1380;1553;1803;1640;1587;1087;625;359;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;1999;452;478;415;533;733;952;1088;1263;917;710;888;362;USW00024213;40.8097;-124.1603;6.1;CA
USC00045385;2010;534;750;711;843;1077;1588;1794;1561;1479;1244;645;691;USC00045385;39.1458;-121.5853;17.4;CA
USW00024213;2000;520;693;489;734;943;1004;1181;1167;1070;831;505;437;USW00024213;40.8097;-124.1603;6.1;CA
USC00045449;1981;-148;-246;-178;86;279;747;871;870;642;86;42;-123;USC00045449;41.2514;-122.1383;999.7;CA
USW00024213;2001;306;383;665;563;802;950;1098;1220;971;823;707;592;USW00024213;40.8097;-124.1603;6.1;CA
USC00045449;1982;-603;-533;-265;-162;289;755;848;837;382;161;-257;-416;USC00045449;41.2514;-122.1383;999.7;CA
USW00024213;2002;404;535;405;733;762;997;1166;1062;991;687;649;653;USW00024213;40.8097;-124.1603;6.1;CA
USC00045449;1983;-172;-13;43;-32;353;598;659;854;574;233;-57;-244;USC00045449;41.2514;-122.1383;999.7;CA
USW00024213;2003;878;436;734;680;880;1002;1165;1282;1043;897;584;551;USW00024213;40.8097;-124.1603;6.1;CA
USC00045449;1984;-400;-261;-79;-81;357;610;1025;785;452;-61;-201;-538;USC00045449;41.2514;-122.1383;999.7;CA
USW00024213;2004;604;566;727;706;1011;1103;1238;1286;1027;844;561;535;USW00024213;40.8097;-124.1603;6.1;CA
USC00045449;1985;-377;-432;-393;136;311;849;988;651;388;21;-449;-349;USC00045449;41.2514;-122.1383;999.7;CA
USW00024213;2005;456;582;712;726;1064;1117;1177;1120;960;817;591;665;USW00024213;40.8097;-124.1603;6.1;CA
USC00045449;1986;-89;-19;23;-36;271;964;764;759;371;106;-180;-391;USC00045449;41.2514;-122.1383;999.7;CA
USW00024213;2006;544;401;481;716;858;1140;1151;1090;942;734;726;445;USW00024213;40.8097;-124.1603;6.1;CA
USC00045449;1987;-491;-250;-180;53;468;807;773;791;514;194;-302;-434;USC00045449;41.2514;-122.1383;999.7;CA
USW00024213;2007;206;578;661;667;810;973;1314;1205;991;824;587;342;USW00024213;40.8097;-124.1603;6.1;CA
USC00045449;1988;-573;-543;-405;90;119;737;1158;922;483;315;-62;-509;USC00045449;41.2514;-122.1383;999.7;CA
USW00024213;2008;365;405;443;492;864;890;1077;1202;921;827;815;381;USW00024213;40.8097;-124.1603;6.1;CA
USC00045449;1989;-725;-590;-138;221;303;859;748;651;479;79;-230;-427;USC00045449;41.2514;-122.1383;999.7;CA
USW00024213;2009;358;476;524;610;896;1106;1104;1164;1110;842;503;378;USW00024213;40.8097;-124.1603;6.1;CA
USC00045449;1990;-400;-673;-132;306;317;575;1015;907;562;31;-361;-956;USC00045449;41.2514;-122.1383;999.7;CA
USW00024213;2010;742;732;503;576;761;1046;1000;1083;1047;911;556;635;USW00024213;40.8097;-124.1603;6.1;CA
USC00045449;1991;-489;-189;-236;-74;202;572;1175;768;595;205;-165;-434;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1981;-94;-131;-106;174;467;852;933;989;743;183;95;-76;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;1992;-384;-73;-41;245;569;817;924;846;421;196;-287;-531;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1982;-479;-197;-213;-140;404;800;836;927;584;250;-229;-326;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;1993;-505;-351;46;21;481;621;723;767;464;294;-406;-374;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1983;-113;26;64;-38;471;685;758;968;729;385;17;-129;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;1994;-205;-292;-125;11;549;575;1043;709;613;29;-571;-441;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1984;-276;-151;2;65;441;726;1166;949;727;140;-103;-397;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;1995;-100;-123;-165;-64;403;668;893;717;607;32;5;-41;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1985;-441;-324;-224;252;301;944;1122;758;514;126;-385;-344;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;1996;-268;-102;-176;55;312;680;1145;895;451;81;-69;-137;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1986;-75;17;126;-4;430;1027;818;892;409;170;-165;-348;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;1997;-278;-306;-160;47;570;694;910;811;566;77;134;-374;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1987;-507;-253;-119;275;551;893;878;804;544;352;-154;-351;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;1998;106;-36;-156;10;393;715;1091;866;740;17;-95;-513;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1988;-493;-426;-320;149;189;731;1094;864;512;386;-88;-443;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;1999;-256;-297;-265;-68;217;592;708;834;566;159;123;-354;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1989;-670;-548;-57;213;334;758;753;709;521;135;-267;-492;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;2000;-176;-1;-159;169;430;821;876;831;554;248;-322;-269;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1990;-389;-578;-103;284;300;586;1021;912;605;187;-308;-861;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;2001;-436;-390;-128;-96;560;676;995;893;664;288;26;-219;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1991;-515;-137;-223;-25;251;505;1088;853;701;325;-44;-328;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;2002;-594;-299;-318;38;349;708;1046;835;520;-23;-177;-158;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1992;-399;-96;-20;320;642;918;918;875;607;329;-182;-414;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;2003;-34;-334;-29;-37;439;856;1134;918;559;182;-176;-191;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1993;-578;-350;109;55;530;657;855;736;476;324;-383;-419;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;2004;-341;-241;-35;94;379;717;1011;850;442;112;-150;-293;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1994;-284;-301;-114;157;517;596;1084;765;655;127;-398;-382;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;2005;-322;-285;-159;-15;435;543;1080;812;360;140;-213;-228;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1995;26;-104;-161;-11;432;682;959;726;624;195;111;-115;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;2006;-297;-460;-272;70;360;876;1002;759;464;8;-58;-371;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1996;-238;-55;-118;48;327;680;1082;896;452;196;-50;-156;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;2007;-663;-335;-222;-122;393;622;989;743;488;122;-151;-374;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1997;-327;-305;-102;71;564;708;931;886;625;207;89;-383;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;2008;-566;-476;-366;-323;434;454;852;878;499;-145;-10;-813;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1998;-11;-116;-78;-22;307;682;1037;875;780;190;-89;-570;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;2009;-325;-430;-578;-178;513;590;844;804;637;75;-165;-612;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;1999;-278;-336;-262;16;271;671;744;874;585;228;116;-407;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045449;2010;-65;-127;-361;-196;167;598;904;772;435;322;-126;-85;USC00045449;41.2514;-122.1383;999.7;CA
USW00024215;2000;-205;-53;-139;205;496;822;853;925;629;224;-347;-332;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045502;1981;621;525;973;1347;1699;2219;2435;2418;2102;1259;719;421;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024215;2001;-432;-368;-7;-26;584;726;974;1003;678;409;-20;-213;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045502;1982;250;699;887;1314;1643;1843;2203;2396;1926;1174;541;380;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024215;2002;-467;-236;-232;142;372;761;1035;864;597;118;-139;-201;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045502;1983;402;719;1047;1033;1604;1908;2137;2351;2149;1516;631;369;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024215;2003;-20;-343;31;-3;388;918;1157;993;704;416;-170;-168;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045502;1984;464;370;814;1110;1739;1988;2486;2460;2189;1169;555;327;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024215;2004;-348;-150;99;179;437;849;1093;937;591;213;-124;-248;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045502;1985;317;295;694;1159;1510;1974;2390;2081;1535;1476;521;336;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024215;2005;-269;-176;-48;72;542;639;1134;975;462;216;-208;-240;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045502;1986;596;763;1041;1201;1456;2090;2167;2421;1605;1216;726;343;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024215;2006;-267;-412;-281;112;469;994;1166;831;585;76;-20;-351;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045502;1987;232;599;741;1287;1705;1963;2050;2174;1891;1590;782;211;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024215;2007;-640;-213;-33;84;433;752;1129;889;534;184;-127;-445;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045502;1988;321;593;816;1166;1396;1708;2279;2232;1880;1444;704;293;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024215;2008;-443;-344;-275;-148;478;699;1202;1024;633;316;18;-575;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045502;1989;272;622;973;1420;1646;1896;2227;2104;1791;1349;564;150;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024215;2009;-365;-226;-181;-37;559;819;1065;930;818;362;-117;-423;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045502;1990;310;330;914;1417;1562;2145;2425;2221;2130;1244;557;-51;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024215;2010;13;-85;-56;-4;235;836;1031;922;627;480;-95;-63;USW00024215;41.3325;-122.3328;1077.5;CA
USC00045502;1991;271;583;688;1133;1475;1798;2250;2286;2148;1581;619;265;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1981;512;602;713;1050;1387;1947;1878;1792;1636;1004;818;564;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;1992;298;868;919;1445;1814;2008;2399;2525;2014;1521;654;152;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1982;92;457;536;674;1299;1552;1727;1726;1544;1081;509;377;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;1993;544;755;1017;1283;1748;2049;2076;2240;1878;1406;584;163;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1983;452;766;862;741;1249;1579;1689;1817;1591;1193;704;559;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;1994;220;350;974;1355;1670;2191;2338;2530;2113;1401;358;349;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1984;328;345;785;761;1410;1684;2085;1735;1701;946;578;245;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;1995;635;946;1072;1154;1532;1825;2340;2322;2016;1284;848;391;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1985;169;500;508;1055;1233;1952;1964;1629;1337;1031;343;176;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;1996;402;838;914;1313;1777;1976;2645;2546;2076;1329;853;376;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1986;613;756;884;821;1241;1721;1806;1774;1315;1137;543;256;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;1997;592;634;951;1254;1968;2070;2169;2561;2262;1372;890;447;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1987;222;437;562;921;1400;1706;1684;1706;1389;1352;585;359;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;1998;428;729;898;1087;1472;1800;2498;2478;1971;1296;554;172;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1988;335;389;567;981;1090;1675;2138;1806;1573;1158;650;214;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;1999;309;527;843;1038;1594;1857;2314;2287;1995;1366;728;266;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1989;100;151;670;1039;1194;1675;1808;1650;1363;891;470;124;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;2000;586;568;868;1396;1632;2123;2063;2459;1873;1305;458;387;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1990;269;185;676;1080;1165;1540;1991;1788;1460;1060;327;-212;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;2001;203;534;1045;1255;1958;2159;2263;2471;2138;1578;1154;274;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1991;143;601;476;783;1063;1498;1985;1626;1648;1298;693;227;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;2002;305;391;768;1178;1702;2101;2474;2086;2135;1344;853;458;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1992;176;708;788;969;1466;1669;1790;1819;1498;1188;585;230;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;2003;711;783;980;1143;1594;2006;2546;2592;2241;1821;740;204;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1993;213;407;865;780;1162;1559;1793;1649;1365;1155;400;214;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;2004;407;369;1303;1402;1850;2183;2518;2384;2063;1516;791;485;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1994;327;302;621;819;1254;1433;1846;1581;1522;946;357;225;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;2005;631;879;1065;1244;1859;2115;2580;2653;2089;1603;969;508;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1995;722;640;632;774;1129;1506;1819;1679;1495;1133;697;573;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;2006;490;621;862;1274;1904;2284;2815;2353;1999;1399;811;296;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1996;446;607;656;798;1145;1639;1957;1778;1356;980;638;554;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;2007;213;560;1078;1333;1755;2099;2531;2613;2037;1410;958;255;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1997;394;436;668;922;1378;1710;1845;1694;1503;954;758;339;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;2008;426;595;1043;1230;1660;1974;2681;2612;2359;1446;1080;514;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1998;596;620;653;766;996;1476;1837;1704;1634;975;582;60;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;2009;696;614;985;1278;2018;2116;2618;2438;2209;1280;870;401;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;1999;214;307;424;754;1100;1482;1595;1666;1507;975;691;175;USW00024216;40.1519;-122.2536;107.6;CA
USC00045502;2010;555;743;959;1187;1632;2088;2629;2513;1989;1638;864;660;USC00045502;33.5714;-116.0767;-54.9;CA
USW00024216;2000;348;618;639;916;1191;1745;1611;1656;1509;1003;306;241;USW00024216;40.1519;-122.2536;107.6;CA
USC00045532;1981;363;458;536;671;1080;1696;1501;1419;1304;612;593;458;USC00045532;37.2858;-120.5117;46.6;CA
USW00024216;2001;111;401;769;595;1523;1678;1787;1720;1511;1205;709;547;USW00024216;40.1519;-122.2536;107.6;CA
USC00045532;1982;55;384;532;671;1065;1213;1480;1485;1204;808;381;117;USC00045532;37.2858;-120.5117;46.6;CA
